episode,total_reward,length,ammo,ammo_delta,health,hitcount,hitcount_delta,damage_taken,damage_taken_delta,total_timesteps
502,-667.337189,32,0,0,0,0,0,0,0,48112
503,-547.762177,43,0,0,0,0,0,0,0,48208
504,-761.823105,53,0,0,0,0,0,0,0,48336
505,-725.07991,60,0,0,0,0,0,0,0,48408
506,-2601.93692,525,0,0,0,0,0,0,0,48416
507,-999.1203,44,0,0,0,0,0,0,0,48464
508,-648.515442,30,0,0,0,0,0,0,0,48576
509,-1041.806259,52,0,0,0,0,0,0,0,48624
510,-805.834564,43,0,0,0,0,0,0,0,48752
511,-617.999191,46,0,0,0,0,0,0,0,48992
512,-989.277496,74,0,0,0,0,0,0,0,49008
513,-874.435089,50,0,0,0,0,0,0,0,49152
514,-1303.568848,102,0,0,0,0,0,0,0,49280
515,-1116.345169,70,0,0,0,0,0,0,0,49712
516,-1115.812271,91,0,0,0,0,0,0,0,49720
517,-1208.584656,98,0,0,0,0,0,0,0,49792
518,-1087.063217,94,0,0,0,0,0,0,0,50032
519,-786.918991,40,0,0,0,0,0,0,0,50040
520,-629.152924,42,0,0,0,0,0,0,0,50048
521,-1017.953644,54,0,0,0,0,0,0,0,50224
522,-2065.912476,525,0,0,0,0,0,0,0,50336
523,-972.027603,37,0,0,0,0,0,0,0,50344
524,-551.817474,40,0,0,0,0,0,0,0,50352
525,-955.660019,63,0,0,0,0,0,0,0,50544
526,-381.241119,28,0,0,0,0,0,0,0,50576
527,-948.0961,30,0,0,0,0,0,0,0,50576
528,-597.801849,37,0,0,0,0,0,0,0,50640
529,-910.456665,64,0,0,0,0,0,0,0,50736
530,-695.379456,34,0,0,0,0,0,0,0,50816
531,-505.648895,26,0,0,0,0,0,0,0,50848
532,-789.40184,37,0,0,0,0,0,0,0,50872
533,-694.460144,40,0,0,0,0,0,0,0,51136
534,-918.490341,56,0,0,0,0,0,0,0,51184
535,-753.82756,44,0,0,0,0,0,0,0,51200
536,-693.038788,43,0,0,0,0,0,0,0,51216
537,-476.693283,24,0,0,0,0,0,0,0,51376
538,-711.781204,37,0,0,0,0,0,0,0,51432
539,-765.497421,37,0,0,0,0,0,0,0,51496
540,-883.785446,59,0,0,0,0,0,0,0,51688
541,-1944.026764,401,0,0,0,0,0,0,0,51784
542,-807.403595,43,0,0,0,0,0,0,0,51840
543,-2817.718277,525,0,0,0,0,0,0,0,51928
544,-2219.914871,525,0,0,0,0,0,0,0,51936
545,-762.58931,32,0,0,0,0,0,0,0,51944
546,-861.810699,28,0,0,0,0,0,0,0,52064
547,-594.355621,40,0,0,0,0,0,0,0,52256
548,-588.41011,43,0,0,0,0,0,0,0,52272
549,-1058.492386,41,0,0,0,0,0,0,0,52272
550,-1031.212479,63,0,0,0,0,0,0,0,52288
551,-797.981369,30,0,0,0,0,0,0,0,52496
552,-740.749222,30,0,0,0,0,0,0,0,52528
553,-783.105789,37,0,0,0,0,0,0,0,52568
554,-722.731857,67,0,0,0,0,0,0,0,52600
555,-684.044388,27,0,0,0,0,0,0,0,52712
556,-923.022186,28,0,0,0,0,0,0,0,52792
557,-924.456711,65,0,0,0,0,0,0,0,52792
558,-933.231094,42,0,0,0,0,0,0,0,52864
559,-636.111298,43,0,0,0,0,0,0,0,52944
560,-506.094116,33,0,0,0,0,0,0,0,52976
561,-735.945892,37,0,0,0,0,0,0,0,53088
562,-1120.671677,51,0,0,0,0,0,0,0,53200
563,-1213.553329,50,0,0,0,0,0,0,0,53264
564,-557.378815,40,0,0,0,0,0,0,0,53264
565,-970.580597,47,0,0,0,0,0,0,0,53352
566,-1475.713043,266,0,0,0,0,0,0,0,53560
567,-1066.769897,47,0,0,0,0,0,0,0,53640
568,-983.087814,49,0,0,0,0,0,0,0,53656
569,-925.170212,38,0,0,0,0,0,0,0,53656
570,-810.401154,40,0,0,0,0,0,0,0,53880
571,-758.444794,37,0,0,0,0,0,0,0,53936
572,-1262.023315,120,0,0,0,0,0,0,0,54160
573,-930.617798,70,0,0,0,0,0,0,0,54216
574,-619.885208,40,0,0,0,0,0,0,0,54256
575,-1239.759644,100,0,0,0,0,0,0,0,54456
576,-758.296783,37,0,0,0,0,0,0,0,54512
577,-849.221893,51,0,0,0,0,0,0,0,54568
578,-602.469238,40,0,0,0,0,0,0,0,54576
579,-2795.686157,525,0,0,0,0,0,0,0,54776
580,-731.21608,40,0,0,0,0,0,0,0,54832
581,-1341.322876,136,0,0,0,0,0,0,0,54968
582,-414.24324,49,0,0,0,0,0,0,0,54968
583,-539.664658,29,0,0,0,0,0,0,0,55064
584,-1080.684921,76,0,0,0,0,0,0,0,55064
585,-862.024506,52,0,0,0,0,0,0,0,55192
586,-698.236069,37,0,0,0,0,0,0,0,55264
587,-1177.410614,91,0,0,0,0,0,0,0,55296
588,-902.918976,47,0,0,0,0,0,0,0,55344
589,-881.996918,37,0,0,0,0,0,0,0,55360
590,-934.804321,41,0,0,0,0,0,0,0,55392
591,-805.500397,37,0,0,0,0,0,0,0,55488
592,-2488.866776,525,0,0,0,0,0,0,0,55576
593,-901.156006,32,0,0,0,0,0,0,0,55648
594,-662.367355,52,0,0,0,0,0,0,0,55776
595,-822.383514,40,0,0,0,0,0,0,0,55808
596,-808.352585,37,0,0,0,0,0,0,0,55872
597,-982.490906,76,0,0,0,0,0,0,0,55904
598,-551.369232,40,0,0,0,0,0,0,0,55968
599,-866.137543,46,0,0,0,0,0,0,0,56176
600,-1229.886322,111,0,0,0,0,0,0,0,56232
601,-550.68219,42,0,0,0,0,0,0,0,56304
602,-782.821548,52,0,0,0,0,0,0,0,56320
603,-1215.040268,138,0,0,0,0,0,0,0,56368
604,-1120.450073,82,0,0,0,0,0,0,0,56432
605,-756.999634,37,0,0,0,0,0,0,0,56472
606,-762.972916,37,0,0,0,0,0,0,0,56616
607,-468.827103,42,0,0,0,0,0,0,0,56704
608,-1039.468369,108,0,0,0,0,0,0,0,56736
609,-990.284622,41,0,0,0,0,0,0,0,56944
610,-855.899231,32,0,0,0,0,0,0,0,56992
611,-1114.661148,109,0,0,0,0,0,0,0,57104
612,-662.205322,55,0,0,0,0,0,0,0,57144
613,-1034.617508,90,0,0,0,0,0,0,0,57152
614,-1088.156036,36,0,0,0,0,0,0,0,57232
615,-627.67189,30,0,0,0,0,0,0,0,57232
616,-2789.060135,525,0,0,0,0,0,0,0,57288
617,-777.923218,28,0,0,0,0,0,0,0,57368
618,-1277.418716,114,0,0,0,0,0,0,0,57384
619,-1190.143387,40,0,0,0,0,0,0,0,57472
620,-615.921783,36,0,0,0,0,0,0,0,57520
621,-758.177826,43,0,0,0,0,0,0,0,57576
622,-879.839569,59,0,0,0,0,0,0,0,57576
623,-822.134338,48,0,0,0,0,0,0,0,57672
624,-570.448868,40,0,0,0,0,0,0,0,57688
625,-774.316498,43,0,0,0,0,0,0,0,57728
626,-780.013992,37,0,0,0,0,0,0,0,57816
627,-989.326752,41,0,0,0,0,0,0,0,58016
628,-580.725632,49,0,0,0,0,0,0,0,58064
629,-795.546356,19,0,0,0,0,0,0,0,58168
630,-1060.158554,97,0,0,0,0,0,0,0,58352
631,-1174.411789,38,0,0,0,0,0,0,0,58368
632,-1075.1521,110,0,0,0,0,0,0,0,58456
633,-782.54451,37,0,0,0,0,0,0,0,58464
634,-1221.588791,91,0,0,0,0,0,0,0,58544
635,-787.666168,37,0,0,0,0,0,0,0,58648
636,-991.492554,53,0,0,0,0,0,0,0,58792
637,-902.767899,44,0,0,0,0,0,0,0,58896
638,-1058.472946,57,0,0,0,0,0,0,0,58912
639,-981.429184,72,0,0,0,0,0,0,0,59040
640,-1015.854813,75,0,0,0,0,0,0,0,59248
641,-829.47699,43,0,0,0,0,0,0,0,59256
642,-1058.869308,67,0,0,0,0,0,0,0,59328
643,-1088.763077,69,0,0,0,0,0,0,0,59448
644,-657.892456,26,0,0,0,0,0,0,0,59456
645,-783.543381,43,0,0,0,0,0,0,0,59600
646,-945.210709,20,0,0,0,0,0,0,0,59616
647,-962.807999,37,0,0,0,0,0,0,0,59624
648,-790.714142,37,0,0,0,0,0,0,0,59744
649,-282.186142,34,0,0,0,0,0,0,0,59888
650,-1156.688904,108,0,0,0,0,0,0,0,59904
651,-734.616257,37,0,0,0,0,0,0,0,59920
652,-1179.863663,39,0,0,0,0,0,0,0,60056
653,-565.428619,40,0,0,0,0,0,0,0,60208
654,-612.77771,40,0,0,0,0,0,0,0,60240
655,-892.281448,56,0,0,0,0,0,0,0,60352
656,-2899.620056,525,0,0,0,0,0,0,0,60504
657,-827.459976,43,0,0,0,0,0,0,0,60552
658,-628.778931,43,0,0,0,0,0,0,0,60584
659,-833.81572,31,0,0,0,0,0,0,0,60600
660,-1055.481354,86,0,0,0,0,0,0,0,60744
661,-783.145859,40,0,0,0,0,0,0,0,60824
662,-471.145905,37,0,0,0,0,0,0,0,60896
663,-823.230133,42,0,0,0,0,0,0,0,61080
664,-1144.136368,76,0,0,0,0,0,0,0,61192
665,-740.265869,41,0,0,0,0,0,0,0,61224
666,-1005.365082,65,0,0,0,0,0,0,0,61344
667,-640.491592,43,0,0,0,0,0,0,0,61424
668,-829.855423,43,0,0,0,0,0,0,0,61568
669,-2058.797485,525,0,0,0,0,0,0,0,61672
670,-572.962921,40,0,0,0,0,0,0,0,61744
671,-1322.893112,167,0,0,0,0,0,0,0,61888
672,-944.648087,88,0,0,0,0,0,0,0,61896
673,-1109.480438,43,0,0,0,0,0,0,0,61912
674,-2877.396012,525,0,0,0,0,0,0,0,61928
675,-753.27681,37,0,0,0,0,0,0,0,62040
676,-801.771194,37,0,0,0,0,0,0,0,62192
677,-527.860901,43,0,0,0,0,0,0,0,62232
678,-976.868835,30,0,0,0,0,0,0,0,62280
679,-1364.859528,131,0,0,0,0,0,0,0,62392
680,-944.430176,48,0,0,0,0,0,0,0,62576
681,-747.90181,46,0,0,0,0,0,0,0,62600
682,-1077.26886,130,0,0,0,0,0,0,0,62712
683,-1177.692322,105,0,0,0,0,0,0,0,62752
684,-1126.49205,47,0,0,0,0,0,0,0,62768
685,-1121.187073,107,0,0,0,0,0,0,0,62784
686,-910.056595,66,0,0,0,0,0,0,0,62808
687,-541.746246,37,0,0,0,0,0,0,0,62872
688,-580.235641,38,0,0,0,0,0,0,0,63016
689,-771.142136,37,0,0,0,0,0,0,0,63048
690,-771.668686,57,0,0,0,0,0,0,0,63224
691,-980.386505,45,0,0,0,0,0,0,0,63232
692,-821.754303,41,0,0,0,0,0,0,0,63344
693,-577.807938,40,0,0,0,0,0,0,0,63368
694,-667.405579,71,0,0,0,0,0,0,0,63376
695,-868.170029,18,0,0,0,0,0,0,0,63520
696,-803.765015,37,0,0,0,0,0,0,0,63528
697,-788.895615,37,0,0,0,0,0,0,0,63640
698,-1044.569366,52,0,0,0,0,0,0,0,63640
699,-2080.781097,525,0,0,0,0,0,0,0,63800
700,-766.100479,61,0,0,0,0,0,0,0,63856
701,-462.011017,29,0,0,0,0,0,0,0,63872
702,-1114.564407,58,0,0,0,0,0,0,0,63984
703,-920.176132,176,0,0,0,0,0,0,0,64008
704,-960.886414,65,0,0,0,0,0,0,0,64048
705,-644.427109,24,0,0,0,0,0,0,0,64064
706,-1166.846298,42,0,0,0,0,0,0,0,64136
707,-815.125687,43,0,0,0,0,0,0,0,64200
708,-763.687347,42,0,0,0,0,0,0,0,64384
709,-1129.209518,90,0,0,0,0,0,0,0,64784
710,-1116.050415,102,0,0,0,0,0,0,0,64824
711,-1344.286331,105,0,0,0,0,0,0,0,64976
712,-1153.625031,85,0,0,0,0,0,0,0,65064
713,-774.83638,37,0,0,0,0,0,0,0,65080
714,-767.48938,43,0,0,0,0,0,0,0,65168
715,-613.551575,40,0,0,0,0,0,0,0,65296
716,-822.588104,43,0,0,0,0,0,0,0,65424
717,-743.984131,37,0,0,0,0,0,0,0,65592
718,-1255.969147,181,0,0,0,0,0,0,0,65648
719,-1185.070374,41,0,0,0,0,0,0,0,65752
720,-835.05275,73,0,0,0,0,0,0,0,65752
721,-768.249756,37,0,0,0,0,0,0,0,66048
722,-917.175598,52,0,0,0,0,0,0,0,66168
723,-1560.921906,276,0,0,0,0,0,0,0,66192
724,-1434.829712,142,0,0,0,0,0,0,0,66200
725,-1072.097946,87,0,0,0,0,0,0,0,66288
726,-1049.049454,31,0,0,0,0,0,0,0,66440
727,-561.514542,22,0,0,0,0,0,0,0,66464
728,-822.105133,39,0,0,0,0,0,0,0,66512
729,-1194.74118,128,0,0,0,0,0,0,0,66672
730,-1046.764145,84,0,0,0,0,0,0,0,66720
731,-411.754333,21,0,0,0,0,0,0,0,66888
732,-2666.105011,525,0,0,0,0,0,0,0,66984
733,-909.818069,68,0,0,0,0,0,0,0,67056
734,-1020.028442,94,0,0,0,0,0,0,0,67192
735,-1055.875244,56,0,0,0,0,0,0,0,67336
736,-1138.781342,84,0,0,0,0,0,0,0,67344
737,-649.126328,46,0,0,0,0,0,0,0,67424
738,-919.686172,66,0,0,0,0,0,0,0,67512
739,-609.376678,24,0,0,0,0,0,0,0,67528
740,-784.528427,37,0,0,0,0,0,0,0,67640
741,-1503.066849,189,0,0,0,0,0,0,0,67680
742,-792.4039,37,0,0,0,0,0,0,0,67824
743,-2983.116226,525,0,0,0,0,0,0,0,67840
744,-754.561584,43,0,0,0,0,0,0,0,67856
745,-1029.383453,89,0,0,0,0,0,0,0,67904
746,-702.146164,34,0,0,0,0,0,0,0,67912
747,-1024.639343,56,0,0,0,0,0,0,0,68128
748,-636.058212,34,0,0,0,0,0,0,0,68128
749,-689.4384,43,0,0,0,0,0,0,0,68168
750,-1234.38652,97,0,0,0,0,0,0,0,68200
751,-707.98996,37,0,0,0,0,0,0,0,68208
752,-980.189423,30,0,0,0,0,0,0,0,68368
753,-839.273788,64,0,0,0,0,0,0,0,68416
754,-781.757477,37,0,0,0,0,0,0,0,68464
755,-991.469376,99,0,0,0,0,0,0,0,68632
756,-824.193588,88,0,0,0,0,0,0,0,68832
757,-1098.830109,83,0,0,0,0,0,0,0,68872
758,-448.645233,13,0,0,0,0,0,0,0,68936
759,-1240.083282,100,0,0,0,0,0,0,0,69000
760,-1044.36911,69,0,0,0,0,0,0,0,69016
761,-1109.269562,91,0,0,0,0,0,0,0,69144
762,-892.362091,28,0,0,0,0,0,0,0,69160
763,-750.604599,37,0,0,0,0,0,0,0,69296
764,-1044.911621,73,0,0,0,0,0,0,0,69456
765,-1001.891312,68,0,0,0,0,0,0,0,69560
766,-696.649841,21,0,0,0,0,0,0,0,69624
767,-1024.305557,81,0,0,0,0,0,0,0,69792
768,-1063.772705,80,0,0,0,0,0,0,0,69800
769,-841.745468,36,0,0,0,0,0,0,0,69912
770,-1025.334106,81,0,0,0,0,0,0,0,69944
771,-1047.594009,80,0,0,0,0,0,0,0,70200
772,-862.331894,63,0,0,0,0,0,0,0,70304
773,-743.54715,37,0,0,0,0,0,0,0,70496
774,-2822.026718,525,0,0,0,0,0,0,0,70664
775,-906.767883,55,0,0,0,0,0,0,0,70744
776,-1009.008408,23,0,0,0,0,0,0,0,70848
777,-1036.725464,125,0,0,0,0,0,0,0,70912
778,-849.7798,70,0,0,0,0,0,0,0,71056
779,-795.075668,56,0,0,0,0,0,0,0,71296
780,-1556.030716,191,0,0,0,0,0,0,0,71320
781,-645.764175,24,0,0,0,0,0,0,0,71512
782,-1257.480865,110,0,0,0,0,0,0,0,71624
783,-1940.596695,236,0,0,0,0,0,0,0,71832
784,-2137.778427,414,0,0,0,0,0,0,0,71944
785,-907.121445,48,0,0,0,0,0,0,0,72008
786,-1202.955292,98,0,0,0,0,0,0,0,72080
787,-1378.651962,142,0,0,0,0,0,0,0,72192
788,-1332.012268,122,0,0,0,0,0,0,0,72488
789,-691.478653,37,0,0,0,0,0,0,0,72488
790,-2806.252029,525,0,0,0,0,0,0,0,72568
791,-855.731827,79,0,0,0,0,0,0,0,72576
792,-953.103241,84,0,0,0,0,0,0,0,72680
793,-546.629471,32,0,0,0,0,0,0,0,72744
794,-1250.144211,121,0,0,0,0,0,0,0,72800
795,-1023.373108,115,0,0,0,0,0,0,0,73000
796,-1988.985718,267,0,0,0,0,0,0,0,73048
797,-1231.076248,63,0,0,0,0,0,0,0,73248
798,-730.724792,69,0,0,0,0,0,0,0,73352
799,-1186.918137,99,0,0,0,0,0,0,0,73368
800,-1209.327591,110,0,0,0,0,0,0,0,73448
801,-792.44133,40,0,0,0,0,0,0,0,73568
802,-1217.790268,137,0,0,0,0,0,0,0,73584
803,-712.545044,118,0,0,0,0,0,0,0,73624
804,-885.87027,52,0,0,0,0,0,0,0,73864
805,-937.936859,81,0,0,0,0,0,0,0,74000
806,-924.647156,59,0,0,0,0,0,0,0,74040
807,-1205.147049,142,0,0,0,0,0,0,0,74184
808,-1100.936172,107,0,0,0,0,0,0,0,74224
809,-996.248474,76,0,0,0,0,0,0,0,74232
810,-828.919495,18,0,0,0,0,0,0,0,74376
811,-1073.091782,62,0,0,0,0,0,0,0,74496
812,-512.237396,50,0,0,0,0,0,0,0,74624
813,-676.120834,96,0,0,0,0,0,0,0,74632
814,-1084.239883,48,0,0,0,0,0,0,0,74880
815,-990.421585,114,0,0,0,0,0,0,0,74952
816,-1076.274475,74,0,0,0,0,0,0,0,74968
817,-800.188019,37,0,0,0,0,0,0,0,75248
818,-972.271194,96,0,0,0,0,0,0,0,75392
819,-1484.26355,163,0,0,0,0,0,0,0,75488
820,-1129.122208,85,0,0,0,0,0,0,0,75560
821,-1092.64003,82,0,0,0,0,0,0,0,75624
822,-981.968903,37,0,0,0,0,0,0,0,75856
823,-1072.068451,80,0,0,0,0,0,0,0,75888
824,-812.238342,68,0,0,0,0,0,0,0,75936
825,-684.543655,20,0,0,0,0,0,0,0,76016
826,-1912.553528,386,0,0,0,0,0,0,0,76088
827,-715.03804,40,0,0,0,0,0,0,0,76208
828,-1063.157639,110,0,0,0,0,0,0,0,76368
829,-874.74321,76,0,0,0,0,0,0,0,76624
830,-1364.859055,122,0,0,0,0,0,0,0,76912
831,-941.052551,108,0,0,0,0,0,0,0,77072
832,-1249.257919,100,0,0,0,0,0,0,0,77168
833,-971.681519,94,0,0,0,0,0,0,0,77376
834,-810.883453,43,0,0,0,0,0,0,0,77416
835,-1278.463455,230,0,0,0,0,0,0,0,77464
836,-706.1371,40,0,0,0,0,0,0,0,77736
837,-3127.547333,525,0,0,0,0,0,0,0,77784
838,-821.844299,43,0,0,0,0,0,0,0,77808
839,-1789.113998,229,0,0,0,0,0,0,0,77920
840,-915.542847,106,0,0,0,0,0,0,0,78016
841,-691.181412,43,0,0,0,0,0,0,0,78128
842,-1179.273071,54,0,0,0,0,0,0,0,78352
843,-934.406219,79,0,0,0,0,0,0,0,78440
844,-796.91922,42,0,0,0,0,0,0,0,78464
845,-1682.473114,195,0,0,0,0,0,0,0,78472
846,-2156.236923,485,0,0,0,0,0,0,0,78512
847,-798.91423,66,0,0,0,0,0,0,0,78544
848,-992.109741,38,0,0,0,0,0,0,0,78656
849,-1225.857956,160,0,0,0,0,0,0,0,78656
850,-810.557022,40,0,0,0,0,0,0,0,78784
851,-810.148972,46,0,0,0,0,0,0,0,78840
852,-768.221024,37,0,0,0,0,0,0,0,78840
853,-1055.727661,71,0,0,0,0,0,0,0,79008
854,-939.21727,32,0,0,0,0,0,0,0,79040
855,-816.366394,50,0,0,0,0,0,0,0,79056
856,-660.941986,23,0,0,0,0,0,0,0,79192
857,-894.54715,68,0,0,0,0,0,0,0,79200
858,-859.357925,68,0,0,0,0,0,0,0,79384
859,-741.454468,85,0,0,0,0,0,0,0,79520
860,-702.760818,43,0,0,0,0,0,0,0,79544
861,-814.020844,70,0,0,0,0,0,0,0,79600
862,-814.827927,56,0,0,0,0,0,0,0,79640
863,-961.409882,43,0,0,0,0,0,0,0,79728
864,-1018.771881,25,0,0,0,0,0,0,0,79744
865,-841.92955,65,0,0,0,0,0,0,0,80040
866,-883.146027,44,0,0,0,0,0,0,0,80096
867,-707.780441,65,0,0,0,0,0,0,0,80160
868,-1013.207718,62,0,0,0,0,0,0,0,80224
869,-806.003204,43,0,0,0,0,0,0,0,80384
870,-808.492325,37,0,0,0,0,0,0,0,80392
871,-951.560898,30,0,0,0,0,0,0,0,80400
872,-1124.492218,110,0,0,0,0,0,0,0,80480
873,-658.030106,51,0,0,0,0,0,0,0,80800
874,-1846.129135,391,0,0,0,0,0,0,0,80864
875,-765.844727,52,0,0,0,0,0,0,0,80896
876,-1038.522842,82,0,0,0,0,0,0,0,81040
877,-770.082565,69,0,0,0,0,0,0,0,81416
878,-953.697311,65,0,0,0,0,0,0,0,81416
879,-1083.871185,156,0,0,0,0,0,0,0,81648
880,-1218.04306,90,0,0,0,0,0,0,0,81760
881,-1202.861633,44,0,0,0,0,0,0,0,81768
882,-1820.869415,219,0,0,0,0,0,0,0,81976
883,-1208.711288,154,0,0,0,0,0,0,0,82032
884,-1131.00563,95,0,0,0,0,0,0,0,82176
885,-628.776794,30,0,0,0,0,0,0,0,82216
886,-822.951324,103,0,0,0,0,0,0,0,82472
887,-732.390976,37,0,0,0,0,0,0,0,82512
888,-1082.199203,42,0,0,0,0,0,0,0,82512
889,-997.155228,63,0,0,0,0,0,0,0,82536
890,-1256.201675,98,0,0,0,0,0,0,0,82544
891,-2656.198181,525,0,0,0,0,0,0,0,82712
892,-765.439575,28,0,0,0,0,0,0,0,82736
893,-881.162567,124,0,0,0,0,0,0,0,82760
894,-588.4021,19,0,0,0,0,0,0,0,82864
895,-1009.364929,42,0,0,0,0,0,0,0,82880
896,-999.449509,50,0,0,0,0,0,0,0,82912
897,-532.24588,36,0,0,0,0,0,0,0,83024
898,-2713.359894,519,0,0,0,0,0,0,0,83208
899,-965.759308,50,0,0,0,0,0,0,0,83264
900,-1184.449783,100,0,0,0,0,0,0,0,83272
901,-962.837219,92,0,0,0,0,0,0,0,83272
902,-1242.136642,89,0,0,0,0,0,0,0,83472
903,-1155.419617,99,0,0,0,0,0,0,0,83672
904,-1271.985764,58,0,0,0,0,0,0,0,83728
905,-616.838974,31,0,0,0,0,0,0,0,83920
906,-1029.077225,90,0,0,0,0,0,0,0,83928
907,-884.749695,70,0,0,0,0,0,0,0,84032
908,-1135.893341,110,0,0,0,0,0,0,0,84152
909,-1091.082779,138,0,0,0,0,0,0,0,84376
910,-848.630005,80,0,0,0,0,0,0,0,84568
911,-1055.245132,81,0,0,0,0,0,0,0,84680
912,-1063.817551,120,0,0,0,0,0,0,0,84688
913,-769.174011,80,0,0,0,0,0,0,0,84792
914,-1130.304321,32,0,0,0,0,0,0,0,84936
915,-1984.288834,256,0,0,0,0,0,0,0,84960
916,-842.805008,41,0,0,0,0,0,0,0,85016
917,-1046.310669,97,0,0,0,0,0,0,0,85152
918,-1014.790283,52,0,0,0,0,0,0,0,85208
919,-999.9729,32,0,0,0,0,0,0,0,85216
920,-1026.847733,50,0,0,0,0,0,0,0,85416
921,-520.972977,34,0,0,0,0,0,0,0,85424
922,-1585.469559,307,0,0,0,0,0,0,0,85480
923,-1104.764923,128,0,0,0,0,0,0,0,85592
924,-1428.128647,210,0,0,0,0,0,0,0,85600
925,-779.563492,50,0,0,0,0,0,0,0,85616
926,-741.789368,32,0,0,0,0,0,0,0,85736
927,-1316.775848,109,0,0,0,0,0,0,0,85808
928,-797.356598,37,0,0,0,0,0,0,0,85896
929,-1005.396591,90,0,0,0,0,0,0,0,86136
930,-821.911453,43,0,0,0,0,0,0,0,86152
931,-1104.816986,121,0,0,0,0,0,0,0,86176
932,-798.329819,37,0,0,0,0,0,0,0,86192
933,-1027.969772,76,0,0,0,0,0,0,0,86224
934,-999.857285,106,0,0,0,0,0,0,0,86272
935,-1033.40361,68,0,0,0,0,0,0,0,86280
936,-1103.144028,96,0,0,0,0,0,0,0,86360
937,-656.228287,26,0,0,0,0,0,0,0,86432
938,-802.523895,42,0,0,0,0,0,0,0,86512
939,-717.919357,66,0,0,0,0,0,0,0,86664
940,-1047.62413,65,0,0,0,0,0,0,0,86952
941,-1216.391861,98,0,0,0,0,0,0,0,86976
942,-738.69101,90,0,0,0,0,0,0,0,87000
943,-917.448074,66,0,0,0,0,0,0,0,87040
944,-1175.674438,110,0,0,0,0,0,0,0,87240
945,-955.162354,51,0,0,0,0,0,0,0,87448
946,-825.793335,65,0,0,0,0,0,0,0,87496
947,-978.751968,65,0,0,0,0,0,0,0,87520
948,-824.09288,42,0,0,0,0,0,0,0,87832
949,-877.445404,82,0,0,0,0,0,0,0,87896
950,-829.870377,67,0,0,0,0,0,0,0,88056
951,-1204.029312,100,0,0,0,0,0,0,0,88248
952,-864.4104,62,0,0,0,0,0,0,0,88392
953,-1000.843582,63,0,0,0,0,0,0,0,88560
954,-1414.246765,311,0,0,0,0,0,0,0,88640
955,-690.803131,37,0,0,0,0,0,0,0,88688
956,-1239.137497,262,0,0,0,0,0,0,0,88760
957,-738.272186,32,0,0,0,0,0,0,0,88944
958,-1027.033035,23,0,0,0,0,0,0,0,88944
959,-920.888687,53,0,0,0,0,0,0,0,88984
960,-925.259079,35,0,0,0,0,0,0,0,89224
961,-1243.069046,108,0,0,0,0,0,0,0,90088
962,-1740.458206,233,0,0,0,0,0,0,0,90112
963,-1480.565857,194,0,0,0,0,0,0,0,90192
964,-2183.616882,413,0,0,0,0,0,0,0,90256
965,-767.076935,27,0,0,0,0,0,0,0,90304
966,-801.331635,37,0,0,0,0,0,0,0,90408
967,-2639.1259,525,0,0,0,0,0,0,0,90472
968,-1029.315445,25,0,0,0,0,0,0,0,90504
969,-747.074753,37,0,0,0,0,0,0,0,90552
970,-1743.748734,224,0,0,0,0,0,0,0,90736
971,-1773.953461,235,0,0,0,0,0,0,0,90864
972,-889.672516,68,0,0,0,0,0,0,0,90952
973,-764.587128,42,0,0,0,0,0,0,0,91072
974,-868.005737,29,0,0,0,0,0,0,0,91096
975,-833.188873,70,0,0,0,0,0,0,0,91112
976,-1035.824951,80,0,0,0,0,0,0,0,91112
977,-1205.625259,100,0,0,0,0,0,0,0,91304
978,-862.289764,65,0,0,0,0,0,0,0,91472
979,-1106.499069,51,0,0,0,0,0,0,0,91504
980,-1234.723694,168,0,0,0,0,0,0,0,91536
981,-734.320358,59,0,0,0,0,0,0,0,91584
982,-816.893799,59,0,0,0,0,0,0,0,91584
983,-906.267654,30,0,0,0,0,0,0,0,91776
984,-853.037888,65,0,0,0,0,0,0,0,91992
985,-2864.311127,525,0,0,0,0,0,0,0,92032
986,-849.913605,87,0,0,0,0,0,0,0,92200
987,-693.605698,23,0,0,0,0,0,0,0,92216
988,-1066.329498,80,0,0,0,0,0,0,0,92224
989,-885.64679,65,0,0,0,0,0,0,0,92296
990,-1035.324966,130,0,0,0,0,0,0,0,92344
991,-693.866776,44,0,0,0,0,0,0,0,92344
992,-1194.627975,96,0,0,0,0,0,0,0,92352
993,-727.503021,22,0,0,0,0,0,0,0,92392
994,-1590.183411,170,0,0,0,0,0,0,0,92432
995,-893.83165,23,0,0,0,0,0,0,0,92528
996,-889.040665,66,0,0,0,0,0,0,0,92728
997,-752.044327,74,0,0,0,0,0,0,0,92944
998,-1060.459198,71,0,0,0,0,0,0,0,92960
999,-830.541824,55,0,0,0,0,0,0,0,92968
1000,-1140.611908,91,0,0,0,0,0,0,0,93024
1001,-1107.69516,82,0,0,0,0,0,0,0,93088
1002,-868.987381,49,0,0,0,0,0,0,0,93120
1003,-1103.226166,106,0,0,0,0,0,0,0,93192
1004,-777.266037,24,0,0,0,0,0,0,0,93216
1005,-751.179382,43,0,0,0,0,0,0,0,93432
1006,-1067.974289,153,0,0,0,0,0,0,0,93448
1007,-909.411789,64,0,0,0,0,0,0,0,93456
1008,-925.799545,64,0,0,0,0,0,0,0,93728
1009,-798.101669,37,0,0,0,0,0,0,0,93728
