episode,total_reward,length,ammo,ammo_delta,health,hitcount,hitcount_delta,damage_taken,damage_taken_delta,total_timesteps
416,-1185.536835,101,0,0,0,0,0,0,0,40976
417,-774.240845,37,0,0,0,0,0,0,0,41144
418,-1004.686829,67,0,0,0,0,0,0,0,41184
419,-1954.932373,269,0,0,0,0,0,0,0,41224
420,-991.781189,68,0,0,0,0,0,0,0,41224
421,-2141.610535,283,0,0,0,0,0,0,0,41232
422,-847.409302,43,0,0,0,0,0,0,0,41488
423,-837.948273,37,0,0,0,0,0,0,0,41520
424,-1303.682861,101,0,0,0,0,0,0,0,41648
425,-1425.532684,144,0,0,0,0,0,0,0,41712
426,-1096.267334,81,0,0,0,0,0,0,0,41880
427,-812.074936,37,0,0,0,0,0,0,0,41944
428,-1044.628601,67,0,0,0,0,0,0,0,42056
429,-1186.867584,114,0,0,0,0,0,0,0,42096
430,-807.040695,37,0,0,0,0,0,0,0,42352
431,-1035.345367,84,0,0,0,0,0,0,0,42384
432,-1512.781784,184,0,0,0,0,0,0,0,42448
433,-986.921127,90,0,0,0,0,0,0,0,42664
434,-1455.836746,185,0,0,0,0,0,0,0,42704
435,-885.148544,49,0,0,0,0,0,0,0,42744
436,-1154.644379,127,0,0,0,0,0,0,0,42896
437,-945.060928,78,0,0,0,0,0,0,0,43072
438,-1046.486435,77,0,0,0,0,0,0,0,43280
439,-889.028336,79,0,0,0,0,0,0,0,43336
440,-1808.856125,238,0,0,0,0,0,0,0,43392
441,-1272.643372,93,0,0,0,0,0,0,0,43488
442,-1543.049164,191,0,0,0,0,0,0,0,43624
443,-1151.777328,106,0,0,0,0,0,0,0,43744
444,-1034.174805,52,0,0,0,0,0,0,0,43752
445,-911.324478,63,0,0,0,0,0,0,0,43784
446,-1058.944733,42,0,0,0,0,0,0,0,43960
447,-1488.547745,199,0,0,0,0,0,0,0,43976
448,-859.041199,43,0,0,0,0,0,0,0,44096
449,-1305.416046,128,0,0,0,0,0,0,0,44096
450,-925.274414,81,0,0,0,0,0,0,0,44136
451,-1091.928482,145,0,0,0,0,0,0,0,44904
452,-1220.691574,97,0,0,0,0,0,0,0,44912
453,-1286.563171,116,0,0,0,0,0,0,0,45024
454,-1803.578903,234,0,0,0,0,0,0,0,45264
455,-1132.185684,42,0,0,0,0,0,0,0,45360
456,-1054.021881,60,0,0,0,0,0,0,0,45384
457,-1460.656448,187,0,0,0,0,0,0,0,45472
458,-1389.870422,185,0,0,0,0,0,0,0,45576
459,-1012.234039,95,0,0,0,0,0,0,0,45672
460,-888.307724,52,0,0,0,0,0,0,0,45680
461,-1796.936783,244,0,0,0,0,0,0,0,45736
462,-1804.908554,236,0,0,0,0,0,0,0,45848
463,-959.195648,35,0,0,0,0,0,0,0,45856
464,-1039.940918,35,0,0,0,0,0,0,0,46016
465,-776.833099,37,0,0,0,0,0,0,0,46144
466,-1077.606583,98,0,0,0,0,0,0,0,46256
467,-870.135117,30,0,0,0,0,0,0,0,46256
468,-1329.18309,122,0,0,0,0,0,0,0,46360
469,-749.393127,26,0,0,0,0,0,0,0,46464
470,-1675.720383,196,0,0,0,0,0,0,0,46928
471,-1278.491394,110,0,0,0,0,0,0,0,47136
472,-1211.718414,97,0,0,0,0,0,0,0,47136
473,-902.561676,28,0,0,0,0,0,0,0,47152
474,-1165.917053,128,0,0,0,0,0,0,0,47168
475,-1657.267487,188,0,0,0,0,0,0,0,47184
476,-1633.111404,199,0,0,0,0,0,0,0,47264
477,-1322.765457,112,0,0,0,0,0,0,0,47360
478,-1070.525253,37,0,0,0,0,0,0,0,47464
479,-1152.938522,44,0,0,0,0,0,0,0,47504
480,-1623.484009,234,0,0,0,0,0,0,0,47728
481,-1192.731491,96,0,0,0,0,0,0,0,47904
482,-977.068146,97,0,0,0,0,0,0,0,47912
483,-1219.98317,88,0,0,0,0,0,0,0,48064
484,-1241.216797,112,0,0,0,0,0,0,0,48160
485,-1052.996826,25,0,0,0,0,0,0,0,48264
486,-1285.132217,101,0,0,0,0,0,0,0,48272
487,-966.181839,48,0,0,0,0,0,0,0,48288
488,-881.801682,31,0,0,0,0,0,0,0,48408
489,-1102.162933,98,0,0,0,0,0,0,0,48696
490,-1235.410767,62,0,0,0,0,0,0,0,48784
491,-1200.478546,88,0,0,0,0,0,0,0,48976
492,-1082.05748,37,0,0,0,0,0,0,0,48992
493,-1753.038712,229,0,0,0,0,0,0,0,49016
494,-1211.944687,97,0,0,0,0,0,0,0,49040
495,-1133.65976,96,0,0,0,0,0,0,0,49176
496,-1711.17746,221,0,0,0,0,0,0,0,49272
497,-808.78569,40,0,0,0,0,0,0,0,49296
498,-1195.528381,39,0,0,0,0,0,0,0,49328
499,-1526.495926,211,0,0,0,0,0,0,0,49416
